;von;bis;;
Datum:;30.01.2021;30.01.2021;;
Enthalt Z;229;229;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1848.80;96.96 %;
Auslagen;;;58.00;3.04 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;58.00;3.04 %;
19.0%;;;225.80;11.84 %;
7.0%;;;1623.00;85.12 %;
Total;;;1906.80;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;58.00;3.29 %;
19.0%;;;189.68;10.75 %;
7.0%;;;1516.74;85.96 %;
Total;;;1764.42;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;36.12;25.37 %;
7.0%;;;106.26;74.63 %;
Total;;;142.38;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;171;739.80;38.80 %;0.00
Maestro;;35;531.50;27.87 %;0.00
MasterCard;;9;242.50;12.72 %;0.00
Mehrzweckgutschein;;1;8.70;0.46 %;0.00
Visa;;10;231.30;12.13 %;0.00
Visa Electron;;8;153.00;8.02 %;0.00
Total;;234;1906.80;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Martin;;;1848.80;100.00 %;0.00
Total;;;1848.80;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Personal 1/2 Preis;;1;19.20;100.00 %;
Total;;1;19.20;100.00 %;
;;;;
Tische;;;;;
Theke;;233;1898.20;99.55 %;
Tisch 1;;1;8.60;0.45 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Sonstiges;;71;1001.30;52.51 %;;0;0.00;;71;1001.30
Getränke;;621;800.50;41.98 %;;0;0.00;;621;800.50
Speisen;;38;105.00;5.51 %;;0;0.00;;38;105.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;69;956.30;50.15 %;;0;0.00;;69;956.30
Milchmischgetränke;;164;561.70;29.46 %;;0;0.00;;164;561.70
Kaffee;;436;222.00;11.64 %;;0;0.00;;436;222.00
Speisen;;38;105.00;5.51 %;;0;0.00;;38;105.00
Equipment;;1;35.00;1.84 %;;0;0.00;;1;35.00
Non Kaffee;;21;16.80;0.88 %;;0;0.00;;21;16.80
Gutscheine;;1;10.00;0.52 %;;0;0.00;;1;10.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;88;281.60;14.77 %;;0;0.00;;88;281.60
ReCup ausgeben;0;212;212.00;11.12 %;;0;0.00;;212;212.00
Flat White;0;31;117.80;6.18 %;;0;0.00;;31;117.80
MUYU 250g;0;12;114.00;5.98 %;;0;0.00;;12;114.00
MUYU 1000g;0;3;102.00;5.35 %;;0;0.00;;3;102.00
GUJI HADESO 250g;0;6;99.00;5.19 %;;0;0.00;;6;99.00
EL MORENO 250g;0;7;80.50;4.22 %;;0;0.00;;7;80.50
Caffé Latte;0;21;73.50;3.85 %;;0;0.00;;21;73.50
FINCA ISNUL 250g;0;6;69.00;3.62 %;;0;0.00;;6;69.00
FINCA ISNUL 500g;0;3;66.00;3.46 %;;0;0.00;;3;66.00
ATSABE 250g;0;6;63.26;3.32 %;;0;0.00;;6;63.26
LUA CLARA 250g;0;5;57.50;3.02 %;;0;0.00;;5;57.50
