;von;bis;;
Datum:;04.09.2020;04.09.2020;;
Enthalt Z;107;107;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1312.00;97.47 %;
Auslagen;;;31.00;2.30 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;3.10;0.23 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;31.00;2.31 %;
5.0%;;;1084.40;80.74 %;
16.0%;;;227.60;16.95 %;
Total;;;1343.00;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;31.00;2.46 %;
5.0%;;;1032.85;81.96 %;
16.0%;;;196.29;15.58 %;
Total;;;1260.14;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;51.55;62.21 %;
16.0%;;;31.31;37.79 %;
Total;;;82.86;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;125;823.50;61.32 %;0.00
Maestro;;26;246.20;18.33 %;1.10
MasterCard;;4;60.10;4.48 %;0.00
Visa;;9;155.80;11.60 %;2.00
Visa Electron;;4;57.40;4.27 %;0.00
Total;;168;1343.00;100.00 %;3.10
;;;;
Umsatzdetails;;;;;
Aiyana;;;579.30;44.15 %;3.10
Mik;;;216.20;16.48 %;0.00
Sebastian;;;318.80;24.30 %;0.00
Slobo;;;197.70;15.07 %;0.00
Total;;;1312.00;100.00 %;3.10
;;;;
Stornos;;;;;
Training/Testbuchung;;1;4.20;23.86 %;
vertippt;;3;13.40;76.14 %;
Total;;4;17.60;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;112;846.60;63.04 %;
Tisch 1;;7;83.20;6.20 %;
Tisch 10;;4;23.50;1.75 %;
Tisch 11;;4;27.70;2.06 %;
Tisch 12;;1;11.20;0.83 %;
Tisch 13;;7;58.50;4.36 %;
Tisch 14;;2;14.00;1.04 %;
Tisch 15;;1;12.80;0.95 %;
Tisch 2;;10;69.30;5.16 %;
Tisch 20;;3;27.90;2.08 %;
Tisch 3;;4;43.90;3.27 %;
Tisch 30;;3;15.20;1.13 %;
Tisch 4;;5;81.70;6.08 %;
Tisch 5;;5;27.50;2.05 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;262;783.60;58.35 %;;3;10.80;;259;772.80
Sonstiges;;28;358.50;26.69 %;;0;0.00;;28;358.50
Speisen;;55;200.90;14.96 %;;2;8.30;;53;192.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;159;565.00;42.07 %;;3;10.80;;156;554.20
Röstkaffee;;23;318.50;23.72 %;;0;0.00;;23;318.50
Speisen;;55;200.90;14.96 %;;2;8.30;;53;192.60
Kaffee;;69;133.50;9.94 %;;0;0.00;;69;133.50
Sommer;;19;50.80;3.78 %;;0;0.00;;19;50.80
Non Kaffee;;15;34.30;2.55 %;;0;0.00;;15;34.30
Gutscheine;;3;25.00;1.86 %;;0;0.00;;3;25.00
Equipment;;2;15.00;1.12 %;;0;0.00;;2;15.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;73;233.60;17.39 %;;1;3.20;;72;230.40
Flat White auf Eis;0;31;130.20;9.69 %;;0;0.00;;31;130.20
Caffé Latte;0;20;70.00;5.21 %;;0;0.00;;20;70.00
Flat White;0;18;68.40;5.09 %;;2;7.60;;16;60.80
Prima Estate 500g;0;3;54.00;4.02 %;;0;0.00;;3;54.00
Lua Clara 250g;0;4;46.00;3.43 %;;0;0.00;;4;46.00
Banana Bread PINE NUT;0;12;45.60;3.40 %;;0;0.00;;12;45.60
Kuchen Maple Carrot;0;8;38.40;2.86 %;;1;4.80;;7;33.60
Prima Estate 250g;0;4;38.00;2.83 %;;0;0.00;;4;38.00
Cappuccino groß;0;10;38.00;2.83 %;;0;0.00;;10;38.00
Cold Brew;0;12;36.00;2.68 %;;0;0.00;;12;36.00
Panini DUKKAH BETA;0;6;34.80;2.59 %;;0;0.00;;6;34.80
Divers. Röstkaffee;0;2;33.00;2.46 %;;0;0.00;;2;33.00
Filterkaffee;0;13;32.50;2.42 %;;0;0.00;;13;32.50
Café Crème;0;12;30.00;2.23 %;;0;0.00;;12;30.00
Bumbogo 250g;0;2;27.00;2.01 %;;0;0.00;;2;27.00
Bumbogo 500g;0;1;26.00;1.94 %;;0;0.00;;1;26.00
Granola COCOS;0;6;25.20;1.88 %;;0;0.00;;6;25.20
Croissant;0;12;24.00;1.79 %;;0;0.00;;12;24.00
Pain au chocolat;0;8;22.40;1.67 %;;0;0.00;;8;22.40
Espresso single;0;11;22.00;1.64 %;;0;0.00;;11;22.00
Lua Clara 500g;0;1;22.00;1.64 %;;0;0.00;;1;22.00
Don Pasquale 250g;0;2;21.00;1.56 %;;0;0.00;;2;21.00
Kakao;0;6;21.00;1.56 %;;0;0.00;;6;21.00
10€ Gutschein;0;2;20.00;1.49 %;;0;0.00;;2;20.00
Don Pasquale 500g;0;1;20.00;1.49 %;;0;0.00;;1;20.00
Tea;0;5;17.50;1.30 %;;0;0.00;;5;17.50
Kaltgetränk;0;6;16.80;1.25 %;;0;0.00;;6;16.80
Hario Filterpapier 02;0;2;15.00;1.12 %;;0;0.00;;2;15.00
ReCup ausgeben;0;13;13.00;0.97 %;;0;0.00;;13;13.00
Espresso Macchiato;0;5;12.50;0.93 %;;0;0.00;;5;12.50
Americano;0;5;12.50;0.93 %;;0;0.00;;5;12.50
El Moreno 250g;0;1;11.50;0.86 %;;0;0.00;;1;11.50
Finca Isnul 250g;0;1;10.50;0.78 %;;0;0.00;;1;10.50
Croissant CREMA LIMA;0;3;10.50;0.78 %;;1;3.50;;2;7.00
Papakuchi 250g;0;1;9.50;0.71 %;;0;0.00;;1;9.50
Café Crème groß;0;3;9.00;0.67 %;;0;0.00;;3;9.00
Espresso Tonic;0;2;8.40;0.63 %;;0;0.00;;2;8.40
Americano auf Eis;0;3;8.40;0.63 %;;0;0.00;;3;8.40
5€ Gutschein;0;1;5.00;0.37 %;;0;0.00;;1;5.00
Hand Brew;0;1;4.50;0.34 %;;0;0.00;;1;4.50
Caffé Latte doppelt;0;1;3.80;0.28 %;;0;0.00;;1;3.80
Doppio;0;1;2.50;0.19 %;;0;0.00;;1;2.50
ReCup ausgeben **;0;2;2.00;0.15 %;;0;0.00;;2;2.00
ReCup zurücknehmen *;0;2;-2.00;-0.15 %;;0;0.00;;2;-2.00
ReCup zurücknehmen **;0;2;-2.00;-0.15 %;;0;0.00;;2;-2.00
ReCup zurücknehmen;0;5;-5.00;-0.37 %;;0;0.00;;5;-5.00
;;;;
